MedInc,HouseAge,AveBedrms,Population,AveOccup,Longitude
4.0391,52.0,1.0188679245283019,889.0,2.0966981132075473,-122.42
3.8864,52.0,1.0328358208955224,734.0,2.191044776119403,-122.42
2.9911,52.0,1.0895061728395061,1076.0,3.3209876543209877,-122.42
3.3555,52.0,1.1117216117216118,1447.0,2.65018315018315,-122.42
4.1552,43.0,0.9850746268656716,935.0,2.791044776119403,-122.41
3.2813,47.0,1.2634920634920634,1178.0,3.7396825396825397,-122.41
3.6429,52.0,1.0,1208.0,3.0275689223057642,-122.41
2.888,50.0,1.1460506706408347,2261.0,3.369597615499255,-122.42
3.4583,52.0,0.9590163934426229,973.0,2.658469945355191,-122.42
2.3087,52.0,1.065891472868217,1438.0,2.7868217054263567,-122.42
4.3125,52.0,1.019283746556474,1136.0,3.1294765840220387,-122.42
3.3333,52.0,1.0703764320785598,1765.0,2.888707037643208,-122.42
4.6786,52.0,1.0175953079178885,935.0,2.7419354838709675,-122.43
4.0,49.0,0.9787234042553191,1008.0,3.0638297872340425,-122.43
3.6694,52.0,1.0072992700729928,729.0,2.6605839416058394,-122.43
3.6719,48.0,1.1914893617021276,782.0,3.3276595744680852,-122.43
4.3125,52.0,0.9455040871934605,1102.0,3.002724795640327,-122.44
4.3898,52.0,1.1006711409395973,1485.0,3.3221476510067114,-122.44
5.0224,52.0,1.1988304093567252,587.0,3.4327485380116958,-122.44
4.0132,46.0,1.0123152709359606,1534.0,3.7783251231527095,-122.42
4.625,35.0,1.103225806451613,1055.0,3.403225806451613,-122.42
4.5769,35.0,1.0592105263157894,988.0,3.25,-122.42
4.1071,52.0,0.9457547169811321,1337.0,3.1533018867924527,-122.43
3.4231,42.0,1.1301775147928994,1703.0,3.358974358974359,-122.41
3.4769,50.0,1.0703125,1170.0,3.046875,-122.4
2.3625,42.0,1.1215469613259668,1027.0,2.8370165745856353,-122.4
3.7835,52.0,1.0056179775280898,1092.0,3.067415730337079,-122.41
4.0642,41.0,1.0356164383561643,1168.0,3.2,-122.41
4.0781,48.0,0.9333333333333333,998.0,3.0242424242424244,-122.42
4.2672,47.0,0.9714285714285714,1119.0,3.552380952380952,-122.4
2.1187,37.0,1.1923076923076923,647.0,3.110576923076923,-122.4
3.8643,33.0,1.0271739130434783,1682.0,3.0471014492753623,-122.41
4.8214,35.0,1.0585365853658537,1225.0,2.9878048780487805,-122.41
4.0583,32.0,1.071186440677966,904.0,3.064406779661017,-122.41
4.0071,37.0,1.0479846449136276,1789.0,3.433781190019194,-122.42
3.6667,50.0,1.0465549348230911,1989.0,3.7039106145251397,-122.43
3.6885,49.0,1.0529500756429653,2363.0,3.5748865355521935,-122.43
3.7105,52.0,1.0482456140350878,1583.0,3.4714912280701755,-122.43
3.8274,52.0,1.055452865064695,1769.0,3.2698706099815156,-122.44
3.0107,52.0,1.018413597733711,2101.0,2.9759206798866855,-122.43
3.8934,52.0,1.1406491499227203,2270.0,3.508500772797527,-122.43
3.1786,52.0,0.85,1463.0,4.063888888888889,-122.43
3.4605,49.0,1.051948051948052,1173.0,3.0467532467532465,-122.44
3.9565,48.0,1.0833333333333333,1773.0,3.283333333333333,-122.44
4.3036,52.0,1.0633333333333332,890.0,2.966666666666667,-122.45
3.7143,52.0,0.9577464788732394,847.0,2.982394366197183,-122.44
4.3846,46.0,1.0160642570281124,1562.0,3.1365461847389557,-122.45
3.8583,52.0,0.9877300613496932,1086.0,3.331288343558282,-122.45
3.9167,41.0,1.173913043478261,1159.0,3.8762541806020065,-122.45
4.0547,52.0,1.0212121212121212,1425.0,4.318181818181818,-122.46
4.0,47.0,1.00354609929078,1102.0,3.9078014184397163,-122.46
4.5,35.0,1.0681818181818181,1633.0,3.0928030303030303,-122.43
4.0234,52.0,0.9144736842105263,1138.0,3.7434210526315788,-122.43
3.1908,52.0,1.0141843971631206,879.0,3.117021276595745,-122.43
3.8958,52.0,1.00355871886121,929.0,3.306049822064057,-122.44
3.9567,52.0,1.1278625954198473,1848.0,3.5267175572519083,-122.44
5.3913,46.0,0.9610894941634242,895.0,3.482490272373541,-122.44
5.0201,31.0,0.9382978723404255,1524.0,3.2425531914893617,-122.44
3.5536,34.0,1.115,2204.0,3.6733333333333333,-122.45
3.0313,40.0,1.042929292929293,1434.0,3.621212121212121,-122.4
3.0469,40.0,0.906392694063927,1411.0,3.221461187214612,-122.4
3.4773,47.0,1.0344086021505376,1697.0,3.649462365591398,-122.41
1.2269,28.0,1.2050534499514092,3900.0,3.7900874635568513,-122.41
4.9926,40.0,1.0093240093240092,1738.0,4.051282051282051,-122.41
3.495,49.0,0.959731543624161,1615.0,3.6129753914988814,-122.41
3.8625,41.0,1.0377358490566038,1528.0,3.6037735849056602,-122.4
4.2727,47.0,0.9881422924901185,953.0,3.766798418972332,-122.4
3.5435,52.0,1.1035548686244203,1330.0,2.05564142194745,-122.45
3.4531,52.0,1.0244360902255638,1186.0,2.2293233082706765,-122.46
3.75,52.0,1.0688705234159779,799.0,2.201101928374656,-122.46
3.93,52.0,1.181578947368421,948.0,2.4947368421052634,-122.46
3.5744,31.0,1.0480693459416863,2659.0,2.095350669818755,-122.45
6.1636,28.0,0.9821428571428571,363.0,2.1607142857142856,-122.46
4.5352,26.0,0.9605263157894737,954.0,2.0921052631578947,-122.46
2.9899,52.0,1.078512396694215,1545.0,2.128099173553719,-122.47
2.5933,52.0,1.0378681626928472,1587.0,2.225806451612903,-122.47
3.2679,49.0,1.0339506172839505,1396.0,2.154320987654321,-122.47
4.0793,52.0,0.9819277108433735,1170.0,2.3493975903614457,-122.47
2.8711,48.0,1.0364025695931478,1055.0,2.259100642398287,-122.47
3.2083,40.0,1.0980163360560093,1675.0,1.9544924154025671,-122.47
3.3239,52.0,1.07010582010582,1886.0,2.494708994708995,-122.47
3.6346,39.0,1.1148867313915858,1391.0,2.250809061488673,-122.47
4.4312,45.0,1.0070921985815602,911.0,2.1536643026004727,-122.47
4.0089,51.0,0.9862700228832952,1095.0,2.505720823798627,-122.47
5.482,49.0,1.0535714285714286,1281.0,2.859375,-122.47
5.1893,34.0,1.09438202247191,1152.0,2.58876404494382,-122.47
4.4946,48.0,1.002183406113537,1179.0,2.574235807860262,-122.47
5.8151,52.0,1.0172413793103448,622.0,2.6810344827586206,-122.46
10.7569,52.0,0.9382716049382716,465.0,2.8703703703703702,-122.46
9.3603,51.0,0.9875311720698254,1090.0,2.718204488778055,-122.47
6.1592,46.0,1.1574468085106382,1293.0,2.751063829787234,-122.47
4.6071,52.0,1.0754716981132075,689.0,2.6,-122.47
4.0846,52.0,0.9561128526645768,819.0,2.5673981191222572,-122.47
6.0274,36.0,1.0269541778975741,862.0,2.3234501347708894,-122.45
4.95,36.0,1.0229885057471264,772.0,2.218390804597701,-122.45
3.0804,35.0,1.0033222591362125,1786.0,5.9335548172757475,-122.45
6.5372,52.0,1.1124031007751938,695.0,2.693798449612403,-122.46
4.375,52.0,1.010989010989011,642.0,2.3516483516483517,-122.45
6.2561,51.0,1.0246478873239437,707.0,2.48943661971831,-122.46
5.0887,46.0,0.9855725879170424,2535.0,2.285843101893598,-122.45
5.5622,43.0,1.0979133226324238,1488.0,2.388443017656501,-122.44
6.203,38.0,1.024229074889868,2263.0,2.4922907488986783,-122.45
5.3961,52.0,1.0,856.0,2.625766871165644,-122.46
10.959,52.0,0.9790940766550522,791.0,2.7560975609756095,-122.46
8.1189,52.0,1.0515873015873016,735.0,2.9166666666666665,-122.47
5.6787,52.0,1.0151975683890577,1633.0,2.4817629179331306,-122.47
4.9537,52.0,1.128747795414462,1605.0,2.8306878306878307,-122.47
7.8476,52.0,1.032544378698225,876.0,2.591715976331361,-122.46
8.0069,52.0,1.030549898167006,1276.0,2.5987780040733197,-122.46
6.7228,52.0,1.022670025188917,1115.0,2.808564231738035,-122.46
5.9245,52.0,0.9719298245614035,936.0,3.2842105263157895,-122.47
10.7309,52.0,1.0218978102189782,762.0,2.781021897810219,-122.47
10.6605,50.0,1.125,641.0,2.861607142857143,-122.47
5.9114,46.0,1.0562913907284768,767.0,2.5397350993377485,-122.47
6.8322,52.0,1.0548780487804879,812.0,2.475609756097561,-122.46
5.1238,52.0,1.076167076167076,1153.0,2.832923832923833,-122.45
5.2088,52.0,0.9455645161290323,1431.0,2.8850806451612905,-122.46
4.7813,39.0,1.0295566502463054,970.0,2.3891625615763545,-122.44
3.8304,52.0,1.0779467680608366,1411.0,2.682509505703422,-122.44
3.2448,52.0,0.9796747967479674,752.0,3.0569105691056913,-122.45
5.0634,52.0,0.986046511627907,1193.0,2.7744186046511627,-122.45
4.1932,46.0,1.0782361308677098,1670.0,2.375533428165007,-122.44
4.2167,52.0,1.152046783625731,653.0,3.818713450292398,-122.45
4.7143,46.0,0.9832635983263598,771.0,3.225941422594142,-122.45
4.475,47.0,1.0952380952380953,1083.0,3.4380952380952383,-122.45
3.6581,51.0,1.0278293135435992,1795.0,3.3302411873840447,-122.45
3.3208,47.0,0.974937343358396,1216.0,3.0476190476190474,-122.46
4.0859,49.0,1.1590909090909092,658.0,2.9909090909090907,-122.46
3.2875,48.0,1.0694006309148265,962.0,3.034700315457413,-122.46
4.0855,45.0,1.050125313283208,1225.0,3.0701754385964914,-122.46
2.9688,39.0,1.0272277227722773,1388.0,3.4356435643564356,-122.46
4.1939,44.0,0.9903100775193798,1577.0,3.056201550387597,-122.47
3.5156,42.0,1.0440097799511003,1211.0,2.960880195599022,-122.47
2.5333,43.0,1.228395061728395,434.0,2.6790123456790123,-122.47
3.0,46.0,0.9870967741935484,817.0,2.6354838709677417,-122.47
4.5913,49.0,1.0442176870748299,770.0,2.619047619047619,-122.47
2.9119,45.0,0.8606965174129353,613.0,3.0497512437810945,-122.45
4.2562,45.0,1.0994897959183674,1382.0,3.5255102040816326,-122.45
4.1406,52.0,1.0323529411764707,1138.0,3.347058823529412,-122.46
2.875,49.0,1.0707692307692307,1138.0,3.5015384615384617,-122.46
3.0703,37.0,1.0688705234159779,1093.0,3.0110192837465566,-122.46
3.9758,48.0,1.0232558139534884,1491.0,2.4767441860465116,-122.48
3.275,48.0,1.08984375,1273.0,2.486328125,-122.48
3.9097,52.0,1.0455373406193078,1395.0,2.540983606557377,-122.48
4.0977,50.0,1.0364025695931478,1171.0,2.507494646680942,-122.48
4.1397,52.0,0.9970326409495549,1015.0,3.0118694362017804,-122.48
4.4094,52.0,1.0332278481012658,1594.0,2.5221518987341773,-122.48
5.8096,52.0,0.8243727598566308,708.0,2.5376344086021505,-122.49
3.5302,52.0,1.093681917211329,1092.0,2.3790849673202614,-122.49
3.5909,52.0,1.039119804400978,1091.0,2.667481662591687,-122.49
4.0391,52.0,1.0627177700348431,782.0,2.724738675958188,-122.49
3.5278,48.0,1.0188679245283019,650.0,2.452830188679245,-122.49
4.3977,49.0,0.9932659932659933,795.0,2.676767676767677,-122.49
4.3281,49.0,1.0818505338078293,729.0,2.5943060498220643,-122.49
4.4,51.0,0.9557109557109557,1126.0,2.624708624708625,-122.48
4.3393,52.0,1.0356394129979036,1583.0,3.3186582809224316,-122.48
3.6859,52.0,1.1214128035320088,1056.0,2.3311258278145695,-122.48
4.4375,49.0,1.0049382716049382,1052.0,2.5975308641975308,-122.48
3.7734,48.0,1.1369294605809128,1285.0,2.6659751037344397,-122.48
4.7703,52.0,0.980440097799511,1136.0,2.7775061124694376,-122.48
3.7361,48.0,1.1055408970976253,1041.0,2.746701846965699,-122.49
3.7054,47.0,1.059850374064838,1105.0,2.7556109725685785,-122.49
4.8036,45.0,1.052511415525114,1092.0,2.493150684931507,-122.49
3.9205,43.0,1.0396825396825398,979.0,2.5899470899470898,-122.49
3.7562,48.0,1.0392156862745099,1041.0,2.551470588235294,-122.49
4.8516,52.0,0.9254807692307693,1177.0,2.829326923076923,-122.49
3.4583,52.0,1.0309523809523808,1147.0,2.730952380952381,-122.49
4.0208,52.0,0.9841628959276018,1211.0,2.739819004524887,-122.48
4.131,52.0,1.1432432432432433,1072.0,2.8972972972972975,-122.48
3.9236,52.0,1.0,1372.0,2.653771760154739,-122.48
6.2642,48.0,0.914572864321608,497.0,2.4974874371859297,-122.49
3.8333,48.0,1.0289855072463767,487.0,2.3526570048309177,-122.49
4.3909,52.0,1.0298165137614679,1188.0,2.7247706422018347,-122.49
4.5744,52.0,1.0778301886792452,1154.0,2.7216981132075473,-122.49
5.1681,52.0,1.0389610389610389,566.0,2.45021645021645,-122.48
5.2598,47.0,1.0425531914893618,867.0,2.3058510638297873,-122.48
5.1991,39.0,1.0944625407166124,742.0,2.416938110749186,-122.49
3.9219,37.0,0.9531914893617022,530.0,2.25531914893617,-122.49
5.6204,36.0,0.9798657718120806,742.0,2.48993288590604,-122.49
3.1359,38.0,1.06426735218509,2410.0,3.0976863753213366,-122.48
3.2059,47.0,1.1085271317829457,564.0,2.186046511627907,-122.47
3.5296,43.0,1.2279855247285887,1497.0,1.8057901085645356,-122.48
4.1116,45.0,0.9883040935672515,733.0,2.1432748538011697,-122.48
3.2321,46.0,1.0580431177446104,1281.0,2.1243781094527363,-122.48
3.7083,52.0,0.9114470842332614,1142.0,2.466522678185745,-122.5
3.1406,43.0,1.0201342281879195,1299.0,2.9060402684563758,-122.5
3.9464,50.0,1.0962566844919786,1009.0,2.697860962566845,-122.5
3.8333,48.0,1.096654275092937,891.0,3.312267657992565,-122.5
4.5329,46.0,0.9313725490196079,841.0,2.7483660130718954,-122.5
4.1419,45.0,1.0955414012738853,838.0,2.6687898089171975,-122.5
4.0985,43.0,1.0594713656387664,1247.0,2.746696035242291,-122.5
2.8448,43.0,1.01628664495114,1439.0,2.3436482084690553,-122.51
3.0465,43.0,1.1093189964157706,1332.0,2.3870967741935485,-122.51
3.2792,40.0,1.0786948176583493,1499.0,2.8771593090211134,-122.51
4.2644,46.0,1.0256410256410255,1272.0,2.717948717948718,-122.5
3.3393,45.0,0.9592875318066157,1078.0,2.7430025445292623,-122.5
4.3859,45.0,1.048780487804878,941.0,2.8689024390243905,-122.5
3.4919,44.0,1.0310734463276836,1137.0,3.211864406779661,-122.5
3.96,45.0,1.0093167701863355,920.0,2.857142857142857,-122.54
2.9632,44.0,1.0393939393939393,872.0,2.6424242424242426,-122.5
3.7969,40.0,0.9081632653061225,1266.0,2.583673469387755,-122.5
3.7552,45.0,1.0204678362573099,1098.0,3.210526315789474,-122.5
5.6826,44.0,0.8870967741935484,820.0,2.6451612903225805,-122.49
3.5,44.0,1.164319248826291,1087.0,2.551643192488263,-122.5
3.875,44.0,1.1666666666666667,1434.0,3.22972972972973,-122.5
4.0217,46.0,0.9580712788259959,1429.0,2.9958071278825997,-122.5
4.0625,44.0,1.0621761658031088,1640.0,2.832469775474957,-122.5
3.9583,42.0,1.020671834625323,1041.0,2.689922480620155,-122.5
4.3611,44.0,1.1662531017369726,1154.0,2.8635235732009927,-122.5
4.1786,42.0,0.9540229885057471,1230.0,2.8275862068965516,-122.54
4.1029,52.0,1.0084269662921348,847.0,2.3792134831460676,-122.46
2.9293,52.0,1.0943396226415094,1067.0,2.013207547169811,-122.46
3.0265,52.0,1.048903878583474,1421.0,2.396290050590219,-122.46
3.7419,52.0,1.0348258706467661,999.0,2.485074626865672,-122.46
3.7887,52.0,1.110632183908046,1584.0,2.2758620689655173,-122.46
2.7431,51.0,1.0025974025974025,880.0,2.2857142857142856,-122.47
3.7292,52.0,1.0173310225303294,1302.0,2.2564991334488735,-122.47
4.75,52.0,1.0453020134228188,1380.0,2.315436241610738,-122.47
2.8125,52.0,1.206896551724138,194.0,2.2298850574712645,-122.47
3.9688,52.0,1.0280172413793103,990.0,2.1336206896551726,-122.47
3.5221,52.0,1.0263157894736843,1078.0,2.182186234817814,-122.47
4.1339,52.0,1.0258823529411765,955.0,2.2470588235294118,-122.47
3.129,48.0,1.064327485380117,1674.0,2.4473684210526314,-122.48
4.1148,52.0,1.082051282051282,2246.0,2.3035897435897437,-122.48
3.1653,44.0,1.0544488711819389,1738.0,2.308100929614874,-122.48
3.2028,32.0,1.1350974930362117,1704.0,2.3732590529247912,-122.49
3.6148,46.0,1.0193050193050193,1783.0,2.2947232947232945,-122.49
9.1881,52.0,1.039647577092511,546.0,2.405286343612335,-122.48
6.1407,52.0,1.0505494505494506,1143.0,2.512087912087912,-122.49
10.7058,52.0,0.9525423728813559,805.0,2.7288135593220337,-122.49
3.4236,52.0,1.1031390134529149,2030.0,2.2757847533632285,-122.46
3.4605,52.0,0.9963235294117647,1364.0,2.5073529411764706,-122.46
3.2396,52.0,1.0823529411764705,1400.0,2.7450980392156863,-122.46
2.8553,52.0,1.0981873111782476,1636.0,2.471299093655589,-122.46
3.9375,52.0,1.0102790014684289,2099.0,3.0822320117474304,-122.46
4.1635,52.0,1.1750663129973475,1042.0,2.763925729442971,-122.47
4.0652,52.0,0.9716981132075472,1166.0,2.75,-122.47
3.1989,52.0,1.0336633663366337,1220.0,2.4158415841584158,-122.47
3.1392,52.0,1.0947546531302876,1448.0,2.4500846023688663,-122.47
4.0208,52.0,1.1070038910505837,1479.0,2.877431906614786,-122.47
4.1856,52.0,0.9264705882352942,1153.0,2.825980392156863,-122.47
3.8571,52.0,1.0192616372391654,1350.0,2.1669341894060996,-122.47
3.4883,52.0,1.0338709677419355,1427.0,2.3016129032258066,-122.48
4.218,52.0,1.04251012145749,1362.0,2.757085020242915,-122.48
3.8899,52.0,1.0475352112676057,1202.0,2.1161971830985915,-122.48
3.5588,50.0,1.0479616306954436,1111.0,2.6642685851318944,-122.48
3.5865,52.0,1.1864077669902913,1508.0,2.928155339805825,-122.48
3.0877,47.0,0.9984472049689441,1505.0,2.3369565217391304,-122.49
3.0278,52.0,1.0857142857142856,1663.0,2.5007518796992483,-122.49
3.7036,52.0,1.0,1170.0,2.554585152838428,-122.49
4.125,52.0,1.0809523809523809,1070.0,2.5476190476190474,-122.5
2.6719,52.0,1.0045766590389016,1109.0,2.537757437070938,-122.49
3.6429,42.0,1.115606936416185,1419.0,2.7341040462427744,-122.49
4.2414,49.0,0.984375,1040.0,2.3214285714285716,-122.49
3.5833,50.0,0.963882618510158,1049.0,2.3679458239277653,-122.5
3.9954,52.0,1.0894736842105264,1032.0,2.7157894736842105,-122.5
5.0562,52.0,1.0626506024096385,1252.0,3.016867469879518,-122.5
3.5833,52.0,1.0715630885122411,1312.0,2.470809792843691,-122.5
3.7167,46.0,1.0781527531083481,1418.0,2.5186500888099466,-122.5
4.7328,45.0,1.0847826086956522,1056.0,2.2956521739130435,-122.51
4.0353,47.0,1.0881057268722467,1201.0,2.645374449339207,-122.51
2.9201,32.0,1.0926573426573427,1229.0,2.1486013986013988,-122.55
3.4051,45.0,1.0798283261802575,4715.0,4.047210300429184,-122.47
15.0001,52.0,1.0,13.0,13.0,-122.5
3.527,17.0,1.1690821256038648,1453.0,1.7548309178743962,-122.54
1.2387,42.0,1.1329305135951662,3549.0,3.5740181268882174,-122.42
2.7083,10.0,1.1574074074074074,355.0,3.287037037037037,-122.36
10.2264,52.0,0.8888888888888888,37.0,1.3703703703703705,-122.39
6.1359,26.0,1.0,23.0,2.5555555555555554,-122.4
4.2708,47.0,1.144578313253012,558.0,3.36144578313253,-122.38
3.3625,47.0,0.9213483146067416,1183.0,3.3230337078651684,-122.4
0.9365,28.0,1.134796238244514,1618.0,2.5360501567398117,-121.28
1.1094,49.0,1.1446540880503144,1448.0,4.553459119496855,-121.28
1.2904,46.0,0.990990990990991,1109.0,3.33033033033033,-121.28
1.2411,52.0,1.255813953488372,630.0,2.441860465116279,-121.29
0.8738,52.0,1.4,154.0,1.811764705882353,-121.29
0.7714,16.0,1.0851063829787233,438.0,1.553191489361702,-121.29
2.2024,9.0,1.2538860103626943,575.0,2.9792746113989637,-121.3
0.7917,52.0,1.490566037735849,167.0,3.150943396226415,-121.29
1.7875,24.0,1.0670553935860059,1202.0,3.5043731778425657,-121.3
2.3393,48.0,1.0509259259259258,583.0,2.699074074074074,-121.31
1.2962,52.0,1.0909090909090908,1025.0,2.3295454545454546,-121.29
1.3438,48.0,1.170995670995671,1237.0,2.6774891774891776,-121.29
1.3191,50.0,1.1528925619834711,1340.0,2.768595041322314,-121.29
1.125,31.0,1.1262135922330097,1398.0,1.9389736477115118,-121.3
3.6591,52.0,0.9153846153846154,736.0,2.830769230769231,-121.3
1.7788,52.0,1.0096463022508038,679.0,2.1832797427652735,-121.3
3.226,52.0,0.9473684210526315,1157.0,2.3421052631578947,-121.31
3.3466,52.0,0.9435736677115988,694.0,2.175548589341693,-121.31
1.65,47.0,1.058455114822547,1455.0,3.037578288100209,-121.28
1.425,43.0,1.018181818181818,1805.0,4.1022727272727275,-121.27
1.7212,43.0,1.1458333333333333,573.0,3.9791666666666665,-121.27
1.8261,52.0,0.9935483870967742,1368.0,4.412903225806452,-121.27
1.7386,38.0,1.0725806451612903,676.0,5.451612903225806,-121.27
1.4688,44.0,0.9248704663212435,1489.0,3.8575129533678756,-121.28
1.7039,48.0,1.0546318289786223,1406.0,3.339667458432304,-121.28
0.696,52.0,1.5925925925925926,272.0,5.037037037037037,-121.29
2.0303,40.0,1.1411149825783973,2037.0,3.548780487804878,-121.29
1.2625,40.0,1.1004784688995215,742.0,3.550239234449761,-121.32
1.9531,41.0,1.1020408163265305,323.0,3.295918367346939,-121.31
1.3417,40.0,1.1237113402061856,412.0,4.247422680412371,-121.3
2.375,52.0,1.2,23.0,4.6,-121.3
2.625,36.0,0.7142857142857143,64.0,4.571428571428571,-121.32
3.6094,52.0,1.0375,788.0,2.4625,-121.31
3.1845,47.0,0.9635854341736695,922.0,2.5826330532212887,-121.32
2.0398,46.0,0.9785522788203753,975.0,2.613941018766756,-121.32
2.5488,42.0,1.0029498525073746,906.0,2.672566371681416,-121.33
2.1284,27.0,1.0625,2010.0,4.831730769230769,-121.34
1.7885,36.0,1.303448275862069,338.0,2.331034482758621,-121.32
2.7656,5.0,1.05,50.0,2.5,-121.32
3.765,33.0,1.0412844036697249,1203.0,2.7591743119266057,-121.34
3.0354,23.0,1.007645259938838,1554.0,2.376146788990826,-121.34
3.1406,33.0,1.014903129657228,1698.0,2.5305514157973175,-121.35
3.9922,32.0,0.8878504672897196,227.0,2.121495327102804,-121.36
5.8995,21.0,0.9481865284974094,462.0,2.393782383419689,-121.35
3.066,37.0,0.9669172932330827,1737.0,2.61203007518797,-121.32
3.4625,36.0,1.0588235294117647,1746.0,3.2095588235294117,-121.33
3.5404,38.0,1.0249554367201426,1351.0,2.408199643493761,-121.33
3.3235,46.0,0.9426048565121413,1097.0,2.4216335540838854,-121.32
2.9107,43.0,1.1187214611872147,1093.0,2.4954337899543377,-121.32
2.5195,20.0,1.128654970760234,730.0,2.134502923976608,-121.33
3.5703,43.0,0.9125,721.0,2.253125,-121.33
2.0043,36.0,1.326145552560647,999.0,2.692722371967655,-121.33
3.0625,47.0,1.0710823909531502,1228.0,1.9838449111470113,-121.31
4.061,52.0,1.0529411764705883,1128.0,2.211764705882353,-121.3
5.1915,42.0,0.8964401294498382,720.0,2.3300970873786406,-121.31
3.6667,45.0,1.0271493212669682,988.0,2.235294117647059,-121.31
2.625,42.0,0.89937106918239,533.0,3.352201257861635,-121.29
1.7794,52.0,1.10337972166998,1392.0,2.7673956262425445,-121.29
2.5043,49.0,1.0272727272727273,1171.0,2.129090909090909,-121.29
4.175,47.0,1.0382882882882882,990.0,2.22972972972973,-121.3
2.2981,52.0,1.0831168831168831,766.0,1.9896103896103896,-121.3
3.4141,41.0,1.0324324324324323,463.0,2.502702702702703,-121.29
1.5152,30.0,1.0076335877862594,2019.0,3.8530534351145036,-121.29
2.6673,38.0,1.048832271762208,1167.0,2.477707006369427,-121.3
2.6364,39.0,1.0443740095087164,1388.0,2.1996830427892236,-121.3
2.8854,42.0,1.1958762886597938,284.0,2.9278350515463916,-121.28
2.1265,32.0,1.1111111111111112,2050.0,2.7777777777777777,-121.26
2.5714,43.0,0.9772727272727273,1322.0,2.503787878787879,-121.27
2.6812,43.0,1.1627906976744187,492.0,2.86046511627907,-121.27
2.1429,52.0,1.0760233918128654,414.0,2.4210526315789473,-121.28
1.6944,45.0,1.0153846153846153,498.0,2.5538461538461537,-121.29
1.1141,39.0,1.0848214285714286,550.0,2.455357142857143,-121.27
2.5,43.0,0.875,367.0,2.414473684210526,-121.26
1.962,43.0,1.0625,749.0,3.6009615384615383,-121.27
2.5625,52.0,1.2258064516129032,310.0,3.3333333333333335,-121.27
0.9782,41.0,1.0484261501210654,885.0,2.142857142857143,-121.26
1.5329,39.0,1.0,1056.0,2.550724637681159,-121.25
2.5536,31.0,1.0102739726027397,891.0,3.0513698630136985,-121.26
1.7895,34.0,1.174061433447099,846.0,2.887372013651877,-121.25
2.3056,43.0,1.149171270718232,690.0,3.8121546961325965,-121.26
3.0352,41.0,1.009009009009009,1143.0,2.574324324324324,-121.26
2.0375,41.0,0.9174757281553398,716.0,3.4757281553398056,-121.25
1.7898,35.0,1.0394736842105263,892.0,2.9342105263157894,-121.26
2.0817,40.0,0.9705093833780161,1208.0,3.2386058981233243,-121.25
1.725,44.0,1.005464480874317,677.0,3.699453551912568,-121.26
2.1583,39.0,1.0974358974358975,1368.0,3.5076923076923077,-121.26
1.275,41.0,1.2784810126582278,382.0,4.8354430379746836,-121.27
2.5234,40.0,1.0294117647058822,335.0,3.284313725490196,-121.26
2.4866,26.0,1.0127118644067796,1730.0,3.6652542372881354,-121.25
1.9187,29.0,0.9774774774774775,788.0,3.5495495495495497,-121.24
1.9402,46.0,1.0673316708229426,1384.0,3.451371571072319,-121.25
3.7734,36.0,1.0161290322580645,169.0,2.725806451612903,-121.24
1.7798,30.0,1.1079136690647482,967.0,3.4784172661870505,-121.25
2.8705,5.0,1.1218390804597702,1857.0,4.268965517241379,-121.24
2.0893,21.0,0.9673469387755103,960.0,3.9183673469387754,-121.24
2.3269,28.0,1.0642201834862386,782.0,3.5871559633027523,-121.25
2.0833,31.0,0.955,1734.0,4.335,-121.25
1.4583,33.0,0.9030612244897959,2248.0,3.82312925170068,-121.26
1.7574,43.0,1.1287671232876713,1409.0,3.8602739726027395,-121.26
2.125,24.0,1.1307420494699647,1413.0,4.992932862190813,-121.27
1.9375,35.0,1.0376432078559739,2188.0,3.5810147299509003,-121.28
2.1705,36.0,0.9274193548387096,451.0,3.6370967741935485,-121.28
1.8814,40.0,1.078740157480315,2268.0,3.5716535433070864,-121.28
2.551,37.0,1.1245136186770428,1854.0,3.6070038910505837,-121.29
2.7829,24.0,1.0263157894736843,1294.0,3.783625730994152,-121.29
2.1591,23.0,1.0087463556851313,1223.0,3.565597667638484,-121.28
2.4412,30.0,1.1794871794871795,851.0,4.364102564102564,-121.28
3.1053,12.0,0.8633093525179856,1175.0,4.226618705035971,-121.29
1.69,31.0,1.1548387096774193,576.0,3.7161290322580647,-121.28
2.4667,21.0,1.0328947368421053,1140.0,3.75,-121.31
1.7694,28.0,1.0638888888888889,3201.0,4.445833333333334,-121.3
1.1964,33.0,1.1941747572815533,236.0,2.29126213592233,-121.24
2.1991,47.0,1.0425531914893618,517.0,2.75,-121.24
2.875,37.0,0.9737827715355806,951.0,3.561797752808989,-121.24
1.6563,37.0,1.0273224043715847,1591.0,2.8979963570127505,-121.23
1.5539,44.0,1.0873563218390805,1277.0,2.935632183908046,-121.23
2.625,36.0,1.105263157894737,514.0,3.3815789473684212,-121.23
2.401,37.0,1.0,1121.0,3.3264094955489614,-121.22
1.9875,30.0,1.0979827089337175,1177.0,3.3919308357348705,-121.22
2.625,31.0,0.9345238095238095,1163.0,3.4613095238095237,-121.22
2.4097,19.0,1.0023474178403755,1742.0,4.089201877934272,-121.25
1.8958,28.0,1.303030303030303,315.0,3.1818181818181817,-121.23
5.3224,17.0,1.0255720053835802,1562.0,2.1022880215343203,-121.36
